rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:2JTir3y1VuJQmexiTCMcTP","Os Barões Da Pisadinha","Recairei - Ao Vivo","Sony Music Entertainment",1,1,33,"6719221"
2,"spotify:track:0YqTL3nSL36OFdHwHoqCag","Luísa Sonza, Pabllo Vittar, Anitta","MODO TURBO","Universal Music Ltda.",2,8,2,"6678895"
3,"spotify:track:6sPBi0qLI6KM3yXX56NxsA","Tarcísio do Acordeon","Meia Noite (Você tem meu Whatsapp)","Sua Música",3,4,4,"5861680"
4,"spotify:track:7qmnP8Woc47dLSrMD5MxL1","Petter Ferraz, Menor Nico","Amor ou o Litrão","k+ produçoes",1,2,6,"5427280"
5,"spotify:track:3rRin3LyLY92kpEbkCgwf4","Os Barões Da Pisadinha, Xand Avião","Basta Você Me Ligar - Ao Vivo","Sony Music Entertainment",3,3,28,"5301451"
6,"spotify:track:15k1TDabqSEmyXOwMq9RM7","Jonas Esticado","Investe Em Mim","Som Livre",1,6,27,"5045633"
7,"spotify:track:7GLWWrk1YlkPYqJK3ynIA0","Jorge & Mateus","Lance Individual","Som Livre",4,5,7,"5042883"
8,"spotify:track:5m5aY6S9ttfIG157xli2Rs","Zé Neto & Cristiano","Alô Ambev (Segue Sua Vida) - Ao Vivo","Som Livre",4,7,18,"4719927"
9,"spotify:track:0WlmiIK5qFQ4dAB4mCA4sI","Os Barões Da Pisadinha, Fernando & Sorocaba","Amor da Despedida","Sony Music Entertainment",9,13,8,"4221834"
10,"spotify:track:1X0MaGErD8rcspqQs9s2m0","Zé Felipe","Só Tem Eu","Som Livre",3,9,12,"4121436"
11,"spotify:track:187Pge0WmJNoS73kaIORSE","Douglas & Vinicius, MC Bruninho","Figurinha - Ao Vivo","Virgin Music Label And Artist Services (S&D)",3,10,24,"4019936"
12,"spotify:track:1nDCZBI8MaHXI2f36dnQyG","Tierry","Rita","Virgin Music Label And Artist Services (S&D)",8,12,15,"4004712"
13,"spotify:track:2R1OgezGfBMeiAcMpJ1EkH","Zé Vaqueiro","Letícia","Sony Music Entertainment",13,19,9,"3863771"
14,"spotify:track:3dPvQLKl42dMYWV4LWRTLK","Os Barões Da Pisadinha","Tá Rocheda","Sony Music Entertainment",7,18,48,"3772920"
15,"spotify:track:1uA7fD01YlQr1Rm0oyNB4H","Guilherme & Benuto","Pulei na Piscina - Ao Vivo","Sony Music Entertainment",14,14,19,"3722001"
16,"spotify:track:42P3wMiPfXQM93TYZotuPQ","Gusttavo Lima","De Menina pra Mulher - Ao Vivo","Sony Music Entertainment",3,17,15,"3648190"
17,"spotify:track:3vu864xi5Xis9VfOsJpmXu","LUDMILLA","Rainha da Favela","WM Brazil",16,16,7,"3563259"
18,"spotify:track:7EWXP47VlXKO3r7mNxuWHw","Wesley Safadão, Os Barões Da Pisadinha","Ele É Ele, Eu Sou Eu","Wesley Safadao",18,30,7,"3442566"
19,"spotify:track:7J3QMuDCSv56jRSiD9jFBF","Eric Land, Xand Avião","Cidade Inteira","Potencia Music",6,15,25,"3405572"
20,"spotify:track:2QCwoYDn4DRfjs4NhW2KpO","João Bosco e Gabriel, Humberto & Ronaldo","Alô Ex-Amor - Ao Vivo","Som Livre",14,21,18,"3271749"
21,"spotify:track:6WXglvTFRmjlHHhgjYMNif","MC Hariel, Alok, Djay W, Mc Davi, MC Ryan SP, Salvador Da Rima","Ilusão (Cracolândia)","GR6 Music",2,11,7,"3259881"
22,"spotify:track:4zsiMjB0794HztyqUkD3Zi","Dilsinho, Henrique & Juliano","Sogra - Ao Vivo","Sony Music Entertainment",6,22,30,"3172527"
23,"spotify:track:260n4ECk9j4IEvTAVBYojl","Matheus & Kauan","Nem Doeu - Ao Vivo","Universal Music Ltda.",12,25,31,"3079981"
24,"spotify:track:64I6t2tuUGnIlaDIzHJ6YI","Marília Mendonça, Maiara & Maraisa","Quero Você do Jeito Que Quiser","Som Livre",4,23,25,"3064381"
25,"spotify:track:4xWzZmX4K1yyrdtRfbUvjt","Niack, Two Maloka, DJ Léo da 17","Oh Juliana","Niack",1,24,25,"3055577"
26,"spotify:track:59kRq8rb5uJCrSYYbGCk7o","Rogerinho","Só Você","MC Rogerinho",4,20,20,"3040462"
27,"spotify:track:0eoMMLrWtXbLk64baeESkc","Marcos & Belutti, Jorge & Mateus","Tudo Indica (feat. Jorge & Mateus) - Ao Vivo","Sony Music Entertainment",27,36,16,"2972057"
28,"spotify:track:6juD9PQwAPvuXYIAE2gjhO","Henrique & Juliano","Volta Por Baixo (Ao Vivo)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",3,26,51,"2970710"
29,"spotify:track:7lJoRyuNJtuiqTcKtuMuIR","MC Hariel, Caio Passos","Maçã Verde","GR6 Music",27,27,8,"2948293"
30,"spotify:track:1ere9b9vDw2N3m9d4uiXxa","Diego & Victor Hugo, Bruno & Marrone","Facas - Ao Vivo","Sony Music Entertainment",30,42,11,"2837150"
31,"spotify:track:4yD8WmB9NJVz1qYLD98iS1","DJ Lucas Beat","ALÔ AMBEV - funk remix","iMusics",31,63,3,"2821970"
32,"spotify:track:3S2iI46NmKyZsoxs2NByIP","Tarcísio do Acordeon, Vitor Fernandes","Nêga","Sua Música",27,29,11,"2796898"
33,"spotify:track:5r9CZJMoMmxio2AnJdxuDS","Grupo Menos É Mais, Di Propósito, Vou Zuar","Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo","Som Livre",21,31,30,"2738109"
