rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,duration_ms
1,spotify:track:2InS5VWKJQbsFBKOsf1cJB,"Dj GBR, Mc IG, MC Ryan SP, MC PH, Mc Davi, Mc Luki, Mc Don Juan, Mc Kadu, TrapLaudo, MC GP, MC GH do 7",Let's Go 4,GR6 Music,1,1,3,10078715,641941
2,spotify:track:3XIXklO3e0uWUAUkOR7NLI,"Luan Pereira, Mc Daniel, MC Ryan SP",DENTRO DA HILUX,Som Livre,2,2,5,7811767,163013
3,spotify:track:64CovjRwInpOJW4PiGMprY,"MC Kevin o Chris, Dj Nk Da Serra, Mc Magrinho",Faz um Vuk Vuk (Teto Espelhado),MC Kevin o Chris,1,3,10,7175660,138461
4,spotify:track:6AENBD8I0mDGglFqrRZGu7,"Gusttavo Lima, Ana Castela",Canudinho - Ao Vivo,Sony Music Entertainment,4,7,4,6959349,124511
5,spotify:track:4f0aDk7HX37SfzerfznYlr,"Grupo Menos É Mais, Matheus Fernandes",Lapada Dela - Ao Vivo,Som Livre,4,4,31,6504197,159322
6,spotify:track:54u86CmMqGI1rRuULlTqaB,Felipe Amorim,Toca o Trompete,One Play,2,5,10,6209671,163200
7,spotify:track:4Z2i41GDQyu3KRpBavEnyR,Ana Castela,Solteiro Forçado - Boiadeira Internacional,AgroPlay do Brasil,3,6,12,6182337,194582
8,spotify:track:42JNab8NPeCADJ9D3Cl5wS,Zé Neto & Cristiano,Barulho Do Foguete - Ao Vivo,Som Livre,8,18,13,5644188,133546
9,spotify:track:7GScY8oE12cqTiNBzVQpUB,"Gusttavo Lima, Matheus & Kauan",Mala dos Porta-Mala - Ao Vivo,Sony Music Entertainment,8,13,11,5328661,153237
10,spotify:track:4uqJelb9THHmJ3OCohg4ZJ,"AgroPlay, Ana Castela",Nosso Quadro,AgroPlay,1,10,34,5246276,173698
11,spotify:track:7lTVXJfNK4xaJSUXCUac6a,"Felipe Amorim, Mc Mika",Fode Bem,One Play,7,12,9,5110021,136615
12,spotify:track:1Vy9Wn5sbiduZKBqBlH3Mc,"Vulgo FK, MC PH, Veigh, Pedro Lotto, Fepache",Ballena,Som Livre,3,11,11,4993093,200000
13,spotify:track:0fABszUFNbNq9IW503Gj8v,"DENNIS, MC Kevin o Chris",Tá OK,Sony Music Entertainment,1,9,19,4887579,92093
14,spotify:track:4hKLzFvNwHF6dPosGT30ed,"Veigh, Bvga Beatz, Prod Malax, Supernova Ent",Novo Balanço,Supernova Entertainment Under Exclusive License to UnitedMasters,2,16,19,4829972,140322
15,spotify:track:3PqU6gHWUaBTtIZi5oxEJ7,Zé Neto & Cristiano,Um Mês E Pouco - Ao Vivo,Som Livre,15,15,14,4829610,171712
16,spotify:track:5WV6br0BPUzhJwyBty80s0,Juliette,Tengo,Virgin Music Label And Artist Services (S&D),4,20,8,4755898,129692
17,spotify:track:2uhw2oYbugGJbn10wipNX5,"Mc Livinho, DJ Matt D",Novidade na Área,MBB Diamond,1,14,14,4712551,120014
18,spotify:track:4zNy0cxc4p36OLdPr0sI6h,"DJ Arana, MC Maneirinho, Mc Luan, MC Tigrão, Mc Barbie",MONTAGEM ANOS 2000,Love Fluxos,18,53,2,4629411,178080
19,spotify:track:6drlqBh6BeYZinmYQ9qR2n,Rogerinho,Furduncinho do Rogerinho,Rogerinho,19,27,5,4515860,179701
20,spotify:track:3PH1nUysW7ybo3Yu8sqlPN,"Israel & Rodolffo, Mari Fernandez",Seu Brilho Sumiu - Ao Vivo,Som Livre,2,19,30,4403156,168840
21,spotify:track:4zUFA8l78k4tCmoVuGtV8z,Luan Santana,MEIO TERMO - Ao Vivo,Sony Music Entertainment,10,22,16,4391925,175468
22,spotify:track:51pxwIxDVCbFHW8oyJFQXD,Simone Mendes,Erro Gostoso - Ao Vivo,Universal Music Ltda.,3,17,35,4380585,178811
23,spotify:track:43eRVwfXFkY3kXN4K47gNT,Luísa Sonza,Chico,Sony Music Entertainment,1,8,5,4287665,182112
24,spotify:track:0redQHBfejmPUhonR5ppGC,"Guilherme & Benuto, Ana Castela, Adriano Rhod",Duas Três,Sony Music Entertainment,8,21,33,4203696,156942
25,spotify:track:1mimc5QiUuwmVYdXkWvgOQ,"Luan Pereira, Gustavo Mioto",MOLETOM,Som Livre,9,23,13,3948254,207343
26,spotify:track:7DkhndGTKaqkFxxKN7XlAh,"Guilherme & Benuto, Simone Mendes",Manda um Oi - Ao Vivo,Sony Music Entertainment,20,24,20,3819349,166490
27,spotify:track:4pWsXhLUdtBKlw9npIXZAl,Kadu Martins,Halls na Língua,Kadu Martins,9,25,19,3732809,192320
28,spotify:track:4lL0M9HzNFspnIwj2WfU6c,"Gusttavo Lima, Wesley Safadão",Oi Vida - Ao Vivo,Sony Music Entertainment,28,30,9,3723280,132554
29,spotify:track:4ldcxPVAtih8alepJTu8Hx,"Mc IG, DJ WN","Faz Completo, Chefe",WM Brazil,25,28,7,3692656,127228
30,spotify:track:7G2yGMHlcPPTCDhMrAaMyZ,Ana Castela,Tô Voltando - (Boiadeira Internacional),AgroPlay,30,34,5,3664034,177327
31,spotify:track:1Z3QqD45wKKN6fUKBXSvcZ,"Diego & Victor Hugo, Luan Pereira",Pirulito Vermelho,Sony Music Entertainment,30,32,15,3636970,152085
32,spotify:track:0U9CZWq6umZsN432nh3WWT,"Mc Pedrinho, DJ 900","Gol Bolinha, Gol Quadrado 2",GR6 Music,3,26,16,3570951,117293
33,spotify:track:0SWDToufOxRVIngk8c1oZi,Luan Santana,AMBIENTE ERRADO - Ao Vivo,Sony Music Entertainment,29,31,8,3485256,144307
34,spotify:track:7r8yMaSOy4XmuhRz7iv1gi,Henrique & Juliano,Traumatizei (Ao Vivo Em Brasília),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",6,29,34,3480996,172005
35,spotify:track:181TYnNi3wNGrdsCykmI4A,Luísa Sonza,A Dona Aranha,Sony Music Entertainment,15,38,5,3429656,124455
36,spotify:track:2BlFIe0712LBUtTHxbqjme,"NATTAN, Felipe Amorim",Love Gostosinho - Ao Vivo,Vybbe,12,36,37,3361422,163833
37,spotify:track:0KhLYwYVhi13hMhxX73m55,Luan Santana,MULHER SEGURA - Ao Vivo,Sony Music Entertainment,37,48,2,3352263,190293
38,spotify:track:3P2ubMyuL9NQOVU67TVCXA,"Melody, Naldo Benny, CANETARIA, MATHEUS ALVES","Love, Love",Melody,19,33,15,3324583,133385
39,spotify:track:0WrM1ON5poAsmKw3x5uPhD,Maiara & Maraisa,Narcisista - Ao Vivo,Som Livre,27,39,11,3290316,211200
40,spotify:track:53PpijFATt35Zxfl6LTxoK,Marília Mendonça,Leão,Som Livre,1,35,42,3103574,166774
41,spotify:track:4uLzGOlqSanpNS3htaUViY,Zé Neto & Cristiano,Pátio do Posto - Ao Vivo,Som Livre,19,42,27,3051295,178547
42,spotify:track:2pidGuLSSVZPcbzE5QA1Ux,Hugo & Guilherme,Elevador - Ao Vivo,Som Livre,35,52,16,2940009,155767
43,spotify:track:4KGyltc1ugN2WFcjkSPHwh,"Matheus & Kauan, Mari Fernandez",Não Vitalício (Nunca Mais) - Ao Vivo,Universal Music Ltda.,7,45,34,2892613,169835
44,spotify:track:6xRDvureEBwHgwAYDufbJL,"Eric Land, Tarcísio do Acordeon",Chorei na Vaquejada,Eric Land,15,44,19,2876306,157170
45,spotify:track:4xAGuRRKOgoaZbMGdmTD3N,Zé Neto & Cristiano,Oi Balde - Ao Vivo,Som Livre,3,40,32,2858324,159158
46,spotify:track:0QcKkN8b4iVkmVsbaze8OS,Henrique & Juliano,Devia Ser Proibido (Ao Vivo Em Brasília),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",46,55,9,2738071,173967
47,spotify:track:3o4wcB1Y6xC62eF02n9RSZ,"Luan Pereira, MC Ryan SP",ELA PIROU NA DODGE RAM,Som Livre,14,47,28,2706105,179599
48,spotify:track:39xOREhViooEYFpmnKTdrl,"Veigh, Tz da Coronel, Toledo, Nagalli, Bvga Beatz, Supernova Ent",Engana Dizendo Que Ama,Supernova Entertainment Under Exclusive License to UnitedMasters,11,51,19,2678926,188497
49,spotify:track:1nf1HJdTWXwf9XHQebGlOd,"Gustavo Mioto, Mc Don Juan",Quando Apaga A Luz - Ao Vivo,Universal Music Ltda.,13,46,36,2619027,144298
50,spotify:track:5eID9KNVJV2fDSPQGzQHQg,"Gusttavo Lima, Maiara & Maraisa",Oficializar - Ao Vivo,Sony Music Entertainment,50,57,5,2588365,167514
51,spotify:track:0Q1oLvAI9QaD3DIlvluTqx,Israel & Rodolffo,Voltou Com Quem Não Voltava - Ao Vivo,Som Livre,42,49,19,2541067,147132
52,spotify:track:6L2ule7uWSdh1qjcMO3vUD,"Murilo Huff, Wesley Safadão",Quem tá Pegando,M Show,42,58,19,2513209,162865
53,spotify:track:2uGk60j3LR5bp6tGq9vtII,"GORDÃO DO PC, Kadu Martins, DJ LUCAS DE PAULA, MC Kevin o Chris",Halls na Língua - Remix,Delivery Music BH,28,56,11,2458708,143999
54,spotify:track:62W2f0QOg20ufNjJQHqnkq,"Mc IG, MC Ryan SP, MC PH, DJ Glenner, DJ Oreia, Gabb MC, MC Bruno MS, MC GP, MC Rhamon, Mc Dena, TrapLaudo",Fernando de Noronha,WM Brazil,54,74,4,2453364,510697
55,spotify:track:2exu569k07hUulN9CoPnMH,Luísa Sonza,Campo De Morango,Sony Music Entertainment,14,41,7,2395035,76248
56,spotify:track:0bfJWhn3r3UQBF8WYKWT4K,Dyamante DJ,"Vai Novinha Ah, Ah, Ah / Citação: O Chêro Da Carolina",Virgin Music Label And Artist Services (S&D),8,50,15,2383263,123786
57,spotify:track:0t5cfOZxePTvuYXTywHzjH,"Luísa Sonza, Demi Lovato",Penhasco2,Sony Music Entertainment,3,37,5,2341124,173228
58,spotify:track:1gUKbDEyGK4uo8t8MdjKMZ,"Clayton & Romário, Luan Santana",Namorando Ou Não - Ao Vivo,Virgin Music Label And Artist Services (S&D),14,60,29,2193743,168358
59,spotify:track:4zW6JV4aqhXpbfZLZyEFvP,Henrique & Juliano,Quase Algo (Ao Vivo Em Nova Iorque) (2022),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",59,80,2,2128497,178251
60,spotify:track:5qjwjBzWAxXjjqinjENzIF,Jorge & Mateus,Dói,Som Livre,55,65,8,2100454,183232
61,spotify:track:77BR4gaUAp3p0uA8UL6HT9,"Belle Kaffer, Ana Castela, Charles New",Não Para,WM Brazil,33,61,30,2091990,180923
62,spotify:track:4vdFF0P7oTZoeKvnfIsbh3,Henrique & Juliano,Te Esqueci Sem Querer (Ao Vivo Em Brasília),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",43,63,23,2054518,151092
63,spotify:track:6hu4HvpNzrW2RIEEAZC3vD,"KayBlack, Marquinho no Beat, Wall Hein",Segredo,WM Brazil,19,64,26,2025782,104145
64,spotify:track:07DskqQ1NbTiotX1WIV7ob,Flora Matos,Piloto,Flora Matos,64,148,2,1956031,197538
65,spotify:track:3ktTWpYdXrYApH54cBo4Ap,"Matuê, Rich The Kid",Conexões de Máfia (feat. Rich The Kid),Sony Music Entertainment,1,62,22,1955721,221538
66,spotify:track:2LTlykcdu0gwb7zcKneo2a,"KayBlack, Baco Exu do Blues, Marquinho no Beat",Melhor Só,WM Brazil,3,59,26,1930304,229326
67,spotify:track:64I2WXRrFWWxjRh8uTYYQB,Henrique & Juliano,Abre A Mente (Ao Vivo Em Brasília),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",64,75,16,1889625,190704
68,spotify:track:156LKAN2oh16qflL5oz4tO,MC PH,Os Bico Tão Se Perguntando (Let’s Go 3),GR6 Music,11,72,25,1879011,177551
69,spotify:track:12YCtLHGk6tP6RbHDHflCs,"MC Caverinha, KayBlack, Wall Hein",Cartão Black,Som Livre,1,67,20,1874870,159973
70,spotify:track:4C1zrTdEYE55CfWuYlYZ28,"Os Barões Da Pisadinha, Diego & Victor Hugo",Não Deixa Eu Saber,Sony Music Entertainment,70,86,7,1871664,185529
71,spotify:track:3l5VjEAeUTqrlD50iEo8Yn,"KayBlack, CVSTRO, Wall Hein, AMUSIK",Licor 43,Elenko Music,64,82,54,1867137,142470
72,spotify:track:6MCaEL0pQo1Jg1vlKpMWop,Simone Mendes,Dois Fugitivos - Ao Vivo,Universal Music Ltda.,72,137,2,1834955,173370
73,spotify:track:7IPEkUJsnWYNyBkK2i2FPj,Hugo & Guilherme,Mágica - Ao Vivo,Som Livre,11,71,26,1827710,171730
74,spotify:track:4AKsSRxe6z6woOAsXr5gVA,"Mc Kevin, MC Hariel, DJ Jorgin",Coração na Geladeira 2,WMD,74,84,11,1795744,144000
75,spotify:track:1dv8qeBPtLAli7J3xNeTDR,"Luísa Sonza, Baco Exu do Blues",Surreal,Sony Music Entertainment,31,66,5,1784028,234730
76,spotify:track:6rpUGV7bcWW9ro65Bf8uYY,"Israel & Rodolffo, Mc Don Juan, João Gomes",Eu Não Dou Conta - Ao Vivo,Som Livre,76,-1,1,1782996,169559
77,spotify:track:56y1jOTK0XSvJzVv9vHQBK,Doja Cat,Paint The Town Red,Kemosabe Records/RCA Records,77,91,4,1770153,230466
78,spotify:track:5TtTijiNYtFc6ktQARjY30,"KayBlack, Wall Hein",Preferida,WM Brazil,13,73,26,1770118,130375
79,spotify:track:5g7sDjBhZ4I3gcFIpkrLuI,Bruno Mars,Locked out of Heaven,Atlantic Records,67,69,4,1764803,233653
80,spotify:track:3khLpwuyIjEOw8vfJ1oUIT,"MC Kevin o Chris, MC Caja",Papin,MC Kevin o Chris,17,77,24,1745155,122666
81,spotify:track:0SCMVUZ21uYYB8cc0ScfbV,"Israel & Rodolffo, Ana Castela",Bombonzinho - Ao Vivo,Som Livre,1,70,47,1744207,154701
82,spotify:track:27ECP9NCzTAoTpxXNePZuS,"Mc Paiva ZS, Love Funk, DJ Ak beats",01 Não É 02,Love Funk,74,94,14,1710656,128503
83,spotify:track:7x9aauaA9cu6tyfpHnqDLo,"Jung Kook, Latto",Seven (feat. Latto),BIGHIT MUSIC,19,78,11,1703548,184400
84,spotify:track:4ASA1PZyWGbuc4d9N8OAcF,"Gustavo Mioto, Mari Fernandez",Eu Gosto Assim - Ao Vivo,Universal Music Ltda.,1,76,54,1702462,148800
85,spotify:track:0xjlf07YcizDPmtLIGl5Og,Luísa Sonza,Iguaria,Sony Music Entertainment,56,89,5,1682359,222435
86,spotify:track:7zmS0vPbWg2k6sfL3uqrGD,"Luiza Martins, Matheus & Kauan",Cê Não Me Superou - Ao Vivo,Som Livre,69,113,15,1671746,168380
87,spotify:track:7Iq55toOSSBCEoGuXxQSa1,"Mc Danone, DJ THG, Dj Hm Oliveira, A2M PRODUTORA",Vem Quebrando,A2M Produtora,87,103,5,1660188,148615
88,spotify:track:5btDKzAsFh975NSWxwBHRc,Felipe Amorim,Coisas Que Eu Sei,One Play,44,92,24,1651691,192240
89,spotify:track:22sAwsBH0NoNJXnrBenQuO,"MC Xenon, Os Gemeos da Putaria",Sem Aliança no Dedo,DC MUSIC,3,96,34,1647980,120461
90,spotify:track:5vdQUAFncALEH9EQvyAqIX,"DJ Jeeh FDC, MC LCKaiique, MC Celo BK, DJ Menezes, DJ Arana, Mc Yoshi",Forte Forte de Lacoste - Pra Começar o Final de Semana,24por48,39,85,16,1646028,182769
91,spotify:track:1kWcd9h9HoeXsKaDVhSOtj,"Sorriso Maroto, Ferrugem",Ela - Ao Vivo,Sony Music Entertainment,91,95,2,1640554,196988
92,spotify:track:7bz3kEKKtEONtzxB6jrnb5,"Mc Don Juan, Mc Kako, DJ BOY, Gabb MC, MC Joãozinho VT, MC Marks, MC Vine7, Mc Robs",Banco do Carona,WM Brazil,92,99,16,1606167,450410
93,spotify:track:6p6ohOKSzL4JaIRzSeOmWx,"Felipe Amorim, Gustavo Mioto",Cama Embrasa,One Play,48,87,20,1605826,178000
94,spotify:track:24LGL93o3wuVuYLCBhV3c5,Luísa Sonza,Principalmente Me Sinto Arrasada,Sony Music Entertainment,30,79,5,1595997,173725
95,spotify:track:6a35UETcJteB4oVCSFoAqr,"MC Ryan SP, Orochi, MC Hariel, DJ BOY, Oruam",Perfeita,WM Brazil,81,81,2,1590647,277411
96,spotify:track:4sfY9Q4rQKVwxQVKo6v04i,"Vulgo FK, MC Ryan SP, Tkd, Bvga Beatz, MATHINVOKER",2023,Som Livre,77,90,11,1572547,178407
97,spotify:track:0a3hjvUXenNxbCknm0zpOh,"DJ BOY, MC Tuto, MC Marks, MC Joãozinho VT, MC Vine7, Gabb MC, MC Ryan SP",Olá Mercedes,Sonar Music,97,98,4,1545767,395294
98,spotify:track:745VUhm32odbxJI2q1rUMv,"MC Guh SR, MC Pê Original, Dj Pikeno Mpc, Markim WF",Ela Voltou de Perna Bamba,Mandelão Records,21,83,21,1540606,199384
99,spotify:track:1M9JZXjz6GCUH7VbFFBmJx,Ferrugem,Todo Amor do Mundo,WM Brazil,99,150,4,1525692,186228
100,spotify:track:6LSza8vBsCd7xLk13cYhIv,MC PH,Jovens Milionários (Let's Go 2),GR6 Music,100,109,4,1522524,191320
101,spotify:track:0btol0yAwaK1mJdyQfnKFn,Henry Freitas,Eu Nem Lembro,Henry Freitas,101,131,9,1520965,159456
102,spotify:track:1M6rclDhYmqRBMFGNJOFKB,"NATTAN, Grandão Vaqueiro",Americana Na Vaquejada,Feeling,37,116,26,1505753,156330
103,spotify:track:4bxAq0zgWQKMaQJ7HLJJxk,"Marina Sena, Chicão do Piseiro, Roni Bruno, Mts No Beat",Ombrim (ai que delicia o verão) (feat. Mts No Beat),Sony Music Entertainment,103,175,2,1488174,135892
104,spotify:track:0tBgLNgCmRTmqrydcFfQjt,"Pedro Paulo & Alex, Ana Castela",Ia Dar Bom,Artinvox,78,102,17,1474747,168673
105,spotify:track:7sopDXkuzXtHt8AQpdBxmT,Ana Castela,DONA DE MIM,AgroPlay,13,106,40,1474571,145091
106,spotify:track:2D1rmVTeaZrr5Ipow29t4b,LUDMILLA,Sintomas de Prazer,WM Brazil,99,101,5,1445138,148800
107,spotify:track:0yZRkiCSy4ra9EykuYyGo0,"Vulgo FK, Kyan, Bvga Beatz, Toledo",Mandona (Se eu te dissesse),GR6 Music,47,93,21,1445105,127058
108,spotify:track:7nFvKgVumc9FcU97zGjjei,WIU,Coração de Gelo,Sony Music Entertainment,4,88,43,1440631,168000
109,spotify:track:2xs2TwrlfamtW0DQqId0M5,"DJ BOY, Mc Don Juan, MC Joãozinho VT, Kako, MC Hariel, MC Tuto, MC Marks, MC Vine7",Set Dj Boy 3.0,Sonar Music,87,104,20,1439787,409411
110,spotify:track:5aqwwgL4XOv2YJYwLiqKOZ,Maiara & Maraisa,A Culpa É Nossa - Ao Vivo,Som Livre,8,100,41,1436851,165000
111,spotify:track:2M4kQD87lKnAS9vFlb4Bez,"Matheus & Kauan, Jorge & Mateus",Pactos - Ao Vivo,Universal Music Ltda.,6,114,50,1424529,183694
112,spotify:track:25ozhTrBf6vc13i1QcNNN4,Ferrugem,Interessante,WM Brazil,112,182,13,1422210,172693
113,spotify:track:3PLdcrfVesYKyTpS1EXsxO,Dilsinho,Diferentão - Ao Vivo,Sony Music Entertainment,110,110,12,1421869,163038
114,spotify:track:2Vl7x4BkNhhJkEmQQMcV0V,Mc Jacaré,Toma Tapa,A Chave,27,134,42,1419070,122994
115,spotify:track:3S8M3mZGIc10IdtmNTsrjQ,"Traia Véia, Murilo Huff",Eu Não Previ - Ao Vivo em Goiânia,Show Mix.,90,97,8,1413975,134932
116,spotify:track:1KEhkxdCRb1k8UDHqACgNY,"Lauana Prado, Guilherme & Benuto",Desandei - Ao Vivo,Universal Music Ltda.,41,119,22,1404741,143372
117,spotify:track:5r9CZJMoMmxio2AnJdxuDS,"Grupo Menos É Mais, Di Propósito, Vou Zuar",Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo,Som Livre,21,128,172,1396119,521088
118,spotify:track:6ELMBm3lZFitAZp03GBBNG,Gabriela Rocha,Me Atraiu - Ao Vivo,Onimusic,75,107,32,1393370,503635
119,spotify:track:5geU4byUA1hnQofQPOsPDS,"Orochi, MC Ryan SP, Oruam, Xamã, Neo Beats, Kizzy, Mainstreet",Sereia,Mainstreet Records,8,108,48,1391387,294418
120,spotify:track:006pMMCuRo2TFjh8sNGSov,Charlie Brown Jr.,"Dias De Luta, Dias De Gloria",EMI Brazil,120,168,23,1382105,145466
121,spotify:track:6uTPA1xlcsk6dbchB2dhzl,"TOMORROW X TOGETHER, Anitta",Back for More (with Anitta),Republic Records - TXT,54,54,2,1379511,131037
122,spotify:track:1a5LfJGq0vuCWQ9Mme0Ac7,Maria Marçal,Deserto (Ao Vivo),MK Network,85,117,51,1377779,268000
123,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Columbia,10,127,78,1377747,167303
124,spotify:track:5Ubx4DpvVodvsGH9ilxPVi,"Guilherme & Benuto, Hugo & Guilherme",Haja Colírio (feat. Hugo & Guilherme) - Ao Vivo,Sony Music Entertainment,2,111,66,1354416,173366
125,spotify:track:2yIJ2CVZkTDftAsL9NPTw2,"Guilherme & Benuto, Wesley Safadão",Milionário - Ao Vivo,Sony Music Entertainment,96,122,3,1345154,154698
126,spotify:track:1OZ4uv7OAP24Ix6j3vojLt,"Mc Paiva ZS, MC Ryan SP, Kotim",Casei Com a Putaria,Love Funk,1,152,64,1338576,157500
127,spotify:track:5asabafNzfAzjUecDvuNES,Henrique & Juliano,Aquela Pessoa (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",39,120,87,1338151,166838
128,spotify:track:09pQ3lGyMTpW3rz7a71zwQ,Hugo & Guilherme,Metade De Mim - Ao Vivo,Som Livre,24,105,30,1334475,160836
129,spotify:track:6kNZdlmjH4BQnSUfHeJIuc,"Dj GBR, Mc IG, MC Ryan SP, MC Marks, Mc Don Juan, MC PH, Mc Luki, Mc Paiva ZS, MC GP, Makalo","Let's Go 3 (feat. MC Marks, Mc Don Juan, MC PH, Mc Luki, Mc Paiva ZS, MC GP & Makalo)",Sony Music Entertainment,81,123,48,1333875,508586
130,spotify:track:0oZrvoCYEbKGCsU7cQqNnw,"Yago Oproprio, Rô Rosa, Skeeter Beats",Imprevisto,Som Livre,32,115,49,1319726,139703
131,spotify:track:2FjCfytqRpicOTtX2lqcBo,"Ana Castela, Simone Mendes",Não Vai Ver Nunca,AgroPlay,96,144,7,1316877,167054
132,spotify:track:3d1im1pw3WLuEty2k9XzTr,"Veigh, Niink, Bvga Beatz, JHXW, Supernova Ent",Clickbait,Supernova Entertainment Under Exclusive License to UnitedMasters,15,112,22,1310565,161344
133,spotify:track:5a2CIQaMW3Keqtx4BdXbEY,"Avine Vinny, NATTAN",Anota Aí - Ao Vivo,Sony Music Entertainment,133,162,6,1305506,200723
134,spotify:track:64JdLJ0dFwI5lptGXHQxZs,"Mari Fernandez, Mc Pedrinho, DG e Batidão Stronda",Sarradinha,Sony Music Entertainment,134,193,2,1301633,142413
135,spotify:track:74Le949TrZk4zwDjtWzH23,"Bruno & Denner, Gusttavo Lima",Cavalo de Pau,Balada Music,46,138,50,1296489,164029
136,spotify:track:04vzhKfl5HtPEgrdZJCZ7L,"Mc Paiva ZS, Kotim",Bagulho Louco,Love Funk,27,165,69,1292562,124238
137,spotify:track:1JQ1ylL2JEjC6Ib7IJgOvS,"Mc Don Juan, DJ Yuri Martins",Coração Amoleceu,WM Brazil,65,147,34,1289574,161365
138,spotify:track:57w75cw5ROGxHeDmZ9S0mS,"Hungria, João Carlos Martins",Preta,Hungria Hip Hop,94,130,8,1286133,210569
139,spotify:track:0zxWyvrKyz031tFfBnkYLr,Henrique & Juliano,Como É Que A Gente Fica (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",23,161,45,1285543,163913
140,spotify:track:7AwVSKaQxpidrtYBerkHKk,"Ana Castela, Melody, Dj Chris No Beat",Pipoco,Ana Castela,1,142,70,1278763,194022
141,spotify:track:1rLahQ58edFplZKDcjJ7cH,"Veigh, Luchinha Jr, Supernova Ent, Baby",Mandraka,Supernova Entertainment,91,121,34,1274899,122177
142,spotify:track:5gH5JWzP4Iqqagm0f4UGL0,Zé Felipe,Marrento,Som Livre,81,140,7,1272521,129146
143,spotify:track:5ffDENIdtByAZxHpuuj9li,"Veigh, Nick Nash, Wylo, Nagalli, Supernova Ent, Kaash Paige",Vida Chique,Supernova Entertainment,38,126,39,1264851,210545
144,spotify:track:7Ht57bh2FwiQLwRH9zqESG,Rogerinho,085 - Ao Vivo,ONErpm,20,68,33,1258339,163584
145,spotify:track:7kJ0aTB5gLMYrJjYft3Vx6,"DJ Katrip, Dj Darge, Mc Th, Mc Delux",Na Contramão,DJ Katrip,59,141,20,1257345,164826
